Fecha,Hora,Noroeste Ozono,Noroeste dióxido de azufre,Noroeste dióxido de nitrógeno,Noroeste monóxido de carbono,Noroeste PM10,Noreste Ozono,Noreste dióxido de azufre,Noreste dióxido de nitrógeno,Noreste monóxido de carbono,Noreste PM10,Centro Ozono,Centro dióxido de azufre,Centro dióxido de nitrógeno,Centro monóxido de carbono,Centro PM10,Suroeste Ozono,Suroeste dióxido de azufre,Suroeste dióxido de nitrógeno,Suroeste monóxido de carbono,Suroeste PM10,Sureste Ozono,Sureste dióxido de azufre,Sureste dióxido de nitrógeno,Sureste monóxido de carbono,Sureste PM10,,,,,
27/07/2010,5,10,4,12,10,35,5,2,10,7,56,5,4,11,8,29,7,3,10,16,18,5,3,12,15,34,,,,,
27/07/2010,6,6,4,13,10,35,3,3,11,7,57,2,4,14,7,28,2,3,11,16,18,3,3,12,15,35,,,,,
27/07/2010,7,5,4,15,10,37,3,3,11,9,61,1,4,16,8,28,1,3,12,15,18,3,3,12,15,33,,,,,
27/07/2010,8,11,4,14,10,37,10,3,10,10,63,4,4,18,9,28,6,3,11,15,18,4,3,14,17,33,,,,,
27/07/2010,9,17,4,13,10,38,17,3,9,10,64,9,4,18,10,28,15,3,12,14,18,6,3,16,18,32,,,,,
27/07/2010,10,25,4,14,11,38,26,3,7,10,65,11,4,23,11,28,22,3,10,14,18,15,3,18,18,31,,,,,
27/07/2010,11,34,4,14,12,39,35,3,7,10,66,31,4,19,12,26,33,3,12,15,18,35,3,17,19,30,,,,,
27/07/2010,12,50,4,10,12,39,38,2,6,10,65,47,4,10,12,25,51,3,11,16,18,51,3,15,20,29,,,,,
27/07/2010,13,66,4,9,12,38,43,2,5,10,63,52,4,10,12,24,69,3,10,2,18,69,3,16,20,28,,,,,
27/07/2010,14,74,4,8,12,36,47,2,6,9,63,65,4,10,12,23,85,3,8,2,18,77,3,16,20,25,,,,,
27/07/2010,15,74,4,10,11,35,42,2,9,7,63,75,4,10,10,21,97,3,8,2,19,79,3,17,18,24,,,,,
27/07/2010,16,62,4,7,10,35,39,2,9,7,63,64,4,10,9,20,85,3,8,2,20,72,3,22,16,24,,,,,
27/07/2010,17,50,3,7,9,33,39,2,9,7,63,45,4,11,8,21,63,3,10,2,21,69,3,10,15,24,,,,,
27/07/2010,18,39,3,9,9,33,24,2,6,7,66,31,4,7,7,21,45,3,9,2,21,56,3,11,15,23,,,,,
27/07/2010,19,17,3,10,8,33,23,2,10,7,66,9,4,12,6,21,14,3,11,2,21,44,3,14,15,23,,,,,
27/07/2010,20,10,3,13,9,33,22,2,7,7,68,10,3,12,6,23,8,3,13,2,20,27,3,14,17,23,,,,,
27/07/2010,21,8,3,10,8,33,17,2,7,7,68,10,3,13,6,23,29,3,12,6,19,43,2,16,17,26,,,,,
27/07/2010,22,12,3,12,8,33,19,2,7,7,64,6,3,20,7,23,15,3,15,6,19,24,2,17,18,26,,,,,
27/07/2010,23,7,2,10,8,32,20,2,7,7,63,5,3,15,7,23,6,3,15,7,19,25,2,19,19,28,,,,,
27/07/2010,24,17,2,9,8,32,20,2,6,6,63,13,3,9,7,23,5,3,11,6,19,19,2,10,18,28,,,,,
28/07/2010,1,17,2,9,8,32,19,2,5,5,61,15,3,7,6,23,13,3,10,6,19,15,2,10,17,29,,,,,
28/07/2010,2,15,2,8,7,32,18,2,2,4,60,12,3,6,6,22,10,3,7,6,19,14,2,6,15,28,,,,,
28/07/2010,3,14,2,8,7,32,17,2,3,3,58,8,3,8,5,21,10,3,6,5,19,14,2,8,14,29,,,,,
28/07/2010,4,13,2,9,7,32,15,2,3,3,60,5,3,9,5,21,9,3,5,4,18,7,2,9,12,28,,,,,
28/07/2010,5,10,2,10,7,32,12,2,6,3,60,2,3,10,5,20,9,3,6,4,18,5,2,10,11,28,,,,,
28/07/2010,6,5,2,11,7,32,10,2,9,4,61,1,2,11,5,20,3,3,9,4,18,4,2,13,11,28,,,,,
28/07/2010,7,4,2,13,7,31,7,2,9,5,58,1,2,13,6,19,2,3,10,4,18,3,2,12,11,28,,,,,
28/07/2010,8,5,2,11,8,29,11,2,9,6,58,4,2,11,6,19,3,3,11,5,18,3,2,13,14,28,,,,,
28/07/2010,9,8,2,10,8,28,19,2,7,8,58,6,2,12,8,18,6,3,10,6,19,11,2,13,16,28,,,,,
28/07/2010,10,22,2,8,8,26,27,2,7,8,58,15,2,16,9,17,15,3,10,7,20,18,2,14,17,27,,,,,
28/07/2010,11,36,2,6,9,25,36,2,9,9,57,30,2,16,10,17,28,3,8,8,20,31,2,15,18,28,,,,,
28/07/2010,12,44,2,8,9,24,37,2,10,10,57,43,2,16,10,17,45,3,8,8,20,41,2,18,19,28,,,,,
28/07/2010,13,29,2,10,10,24,30,2,10,10,56,28,2,18,11,17,45,3,13,9,20,43,2,26,21,28,,,,,
28/07/2010,14,26,2,13,10,24,25,2,11,11,58,18,2,14,10,18,30,3,12,9,20,35,2,17,21,30,,,,,
28/07/2010,15,21,2,10,10,25,28,2,10,11,59,13,2,13,9,18,22,3,10,9,20,35,2,14,21,33,,,,,
28/07/2010,16,15,2,12,10,25,27,2,12,11,58,9,2,13,10,19,20,3,10,8,20,34,2,14,19,34,,,,,
28/07/2010,17,12,2,14,10,25,24,2,12,10,55,6,2,17,9,19,16,3,14,8,19,29,2,15,18,34,,,,,
28/07/2010,18,8,2,18,10,25,25,2,17,11,51,5,3,20,11,19,15,3,15,8,19,17,2,16,18,33,,,,,
28/07/2010,19,15,2,21,12,24,16,2,19,12,47,3,3,25,12,18,15,3,18,8,17,11,2,23,21,30,,,,,
28/07/2010,20,5,2,27,13,23,9,2,21,13,43,4,3,28,14,18,2,3,22,10,17,19,2,22,21,29,,,,,
28/07/2010,21,3,2,25,15,23,13,2,19,14,42,1,3,30,15,17,7,3,21,10,17,15,3,22,21,28,,,,,
28/07/2010,22,9,2,22,17,23,9,3,16,14,43,5,3,26,15,17,5,3,18,11,18,17,3,20,12,29,,,,,
28/07/2010,23,11,2,17,18,23,9,3,18,14,43,7,3,23,15,17,1,3,18,12,18,12,3,19,13,28,,,,,
28/07/2010,24,7,2,20,18,23,14,3,19,14,43,1,3,22,15,18,2,3,17,12,18,9,3,18,13,28,,,,,
29/07/2010,1,4,2,19,18,23,12,3,20,15,43,0,3,21,15,18,2,3,18,13,18,6,3,19,14,28,,,,,
29/07/2010,2,3,2,19,18,23,10,3,16,14,43,1,3,20,15,18,1,3,20,14,18,7,3,20,16,29,,,,,
29/07/2010,3,3,2,18,18,22,9,3,14,14,44,1,3,20,15,18,1,4,20,14,19,4,3,20,16,29,,,,,
29/07/2010,4,3,2,18,18,23,7,3,15,13,43,1,3,20,15,19,1,4,19,14,19,3,3,19,15,31,,,,,
29/07/2010,5,2,2,19,17,23,3,3,15,13,43,1,3,19,14,20,1,4,19,14,20,6,3,17,13,32,,,,,
29/07/2010,6,3,2,17,18,23,4,3,14,14,43,1,4,18,13,21,1,4,17,15,21,3,3,15,14,33,,,,,
29/07/2010,7,3,2,19,20,25,4,3,15,17,43,1,4,19,15,22,2,4,15,16,22,3,3,16,27,35,,,,,
29/07/2010,8,5,2,18,22,26,4,3,15,18,43,2,4,25,17,22,4,4,16,18,23,4,3,18,29,38,,,,,
29/07/2010,9,8,2,16,23,27,8,3,17,18,42,4,4,25,18,23,8,4,17,18,22,10,3,24,30,38,,,,,
29/07/2010,10,17,2,13,22,28,19,3,16,19,41,10,4,25,18,23,12,4,21,18,23,18,3,28,31,39,,,,,
29/07/2010,11,27,2,12,21,28,27,3,18,19,42,19,4,27,19,24,28,4,22,18,23,32,2,33,31,40,,,,,
29/07/2010,12,41,2,14,20,28,38,3,15,19,43,42,4,21,18,25,54,4,20,17,24,49,2,30,32,42,,,,,
29/07/2010,13,54,2,14,18,29,55,3,9,18,43,65,4,21,18,25,73,4,20,17,25,68,3,30,31,43,,,,,
29/07/2010,14,57,2,9,16,29,51,3,10,15,43,74,4,11,16,25,90,4,13,16,25,86,3,14,30,42,,,,,
29/07/2010,15,50,2,10,13,29,39,3,8,12,41,53,4,9,14,24,83,4,9,14,26,75,3,18,27,40,,,,,
29/07/2010,16,36,2,8,11,29,45,3,8,10,43,37,4,10,11,23,60,4,6,11,26,63,3,14,24,37,,,,,
29/07/2010,17,27,2,8,10,30,42,3,7,10,46,30,4,12,10,23,44,4,7,10,27,45,3,17,22,35,,,,,
29/07/2010,18,21,2,8,9,31,25,3,7,9,51,15,4,14,8,23,33,4,10,9,27,37,3,18,20,25,,,,,
29/07/2010,19,15,2,11,10,32,19,3,8,8,55,11,4,14,8,23,29,4,14,8,27,27,3,18,20,26,,,,,
29/07/2010,20,12,2,12,9,32,17,3,8,8,58,9,4,12,8,23,19,4,16,9,27,22,3,18,21,26,,,,,
29/07/2010,21,10,2,12,10,33,15,3,6,8,60,9,4,13,7,24,26,4,13,9,27,17,2,16,20,25,,,,,
29/07/2010,22,7,2,11,9,33,20,3,7,8,62,5,4,13,7,24,10,4,13,9,27,15,2,14,20,26,,,,,
29/07/2010,23,8,2,12,9,34,15,3,7,7,63,7,4,11,7,24,2,4,12,10,28,17,2,14,21,38,,,,,
29/07/2010,24,9,2,12,9,37,16,3,6,6,62,8,4,10,7,24,5,4,11,10,28,12,2,11,20,37,,,,,
30/07/2010,1,15,2,9,9,38,14,3,5,6,63,6,3,11,6,24,6,4,9,10,27,5,2,11,19,35,,,,,
30/07/2010,2,17,2,8,8,37,15,3,4,5,62,2,3,12,6,24,11,4,7,9,27,5,2,11,18,34,,,,,
30/07/2010,3,17,2,8,8,37,14,3,4,4,62,8,3,10,5,24,13,4,4,8,26,10,2,10,16,33,,,,,
30/07/2010,4,18,2,10,7,36,12,3,5,3,62,5,3,12,5,24,10,4,5,7,26,13,2,10,13,34,,,,,
30/07/2010,5,15,3,10,7,35,7,3,8,4,63,1,4,13,5,23,5,4,7,6,25,9,2,10,12,33,,,,,
30/07/2010,6,6,3,11,7,34,5,3,10,5,65,1,4,14,6,23,5,4,9,5,25,3,2,11,12,32,,,,,
30/07/2010,7,3,3,13,7,34,4,3,10,6,66,1,4,17,8,23,3,4,10,6,24,3,3,11,13,31,,,,,
30/07/2010,8,7,4,11,8,34,7,3,10,8,68,4,4,15,9,23,12,4,10,7,23,4,3,12,15,30,,,,,
30/07/2010,9,17,5,10,9,34,17,3,7,8,68,9,5,16,10,23,14,4,9,8,22,9,3,12,16,30,,,,,
30/07/2010,10,23,5,11,10,34,26,3,7,9,68,18,5,14,11,33,20,4,9,9,21,16,3,15,18,28,,,,,
30/07/2010,11,30,5,11,10,35,35,3,7,9,68,35,5,14,12,32,29,4,11,9,20,35,3,17,19,28,,,,,
30/07/2010,12,37,5,10,11,35,43,3,7,10,68,46,5,10,12,30,52,4,13,10,19,49,3,19,20,28,,,,,
30/07/2010,13,49,5,10,11,35,44,3,7,9,68,55,5,10,12,30,70,4,12,10,19,70,3,16,21,27,,,,,
30/07/2010,14,53,5,7,11,35,39,3,5,9,69,68,5,13,11,29,81,4,9,10,19,80,3,15,20,26,,,,,
30/07/2010,15,49,5,11,10,35,39,3,4,7,69,76,5,14,10,29,93,4,8,8,19,85,3,15,18,25,,,,,
30/07/2010,16,49,5,10,9,34,38,3,7,6,68,62,5,12,8,30,85,4,9,7,18,78,3,20,16,26,,,,,
30/07/2010,17,46,5,9,9,35,32,3,7,7,69,55,5,12,8,31,84,4,10,7,19,68,3,18,16,28,,,,,
30/07/2010,18,33,5,9,9,34,39,3,6,7,68,27,5,12,7,30,54,4,10,7,20,46,3,18,15,30,,,,,
30/07/2010,19,23,5,10,8,34,40,3,8,6,68,11,5,20,8,29,49,4,16,7,22,38,3,20,16,33,,,,,
30/07/2010,20,16,5,16,8,34,15,3,9,7,68,10,5,30,9,28,41,4,22,8,23,27,3,28,17,34,,,,,
30/07/2010,21,15,5,15,9,34,25,3,10,7,66,2,5,26,10,29,18,4,16,8,23,15,3,22,18,35,,,,,
30/07/2010,22,23,5,13,9,33,10,3,10,7,67,1,5,14,11,29,12,4,12,9,22,7,3,16,19,35,,,,,
30/07/2010,23,23,5,12,9,33,6,3,13,8,66,1,5,15,11,29,14,4,10,9,21,5,3,15,19,35,,,,,
30/07/2010,24,11,5,14,9,30,5,3,10,8,66,2,5,16,11,29,10,4,10,9,20,8,3,13,19,35,,,,,
31/07/2010,1,5,5,14,9,30,5,3,11,8,66,4,5,16,11,30,4,4,11,9,20,11,3,14,19,35,,,,,
31/07/2010,2,5,5,14,9,29,3,3,10,8,67,1,5,17,11,30,5,4,11,10,19,11,3,14,18,35,,,,,
31/07/2010,3,4,5,12,10,29,3,3,10,8,68,1,5,15,11,30,7,4,10,10,20,6,3,14,18,35,,,,,
31/07/2010,4,5,5,11,10,30,2,3,9,8,68,1,5,14,9,30,8,4,9,9,19,3,3,11,15,33,,,,,
31/07/2010,5,3,5,10,10,30,2,3,10,8,68,1,5,14,8,31,9,4,9,8,20,3,3,11,14,33,,,,,
31/07/2010,6,1,5,12,10,31,2,3,10,8,64,1,5,14,8,31,8,4,9,9,20,5,3,10,14,34,,,,,
31/07/2010,7,1,5,11,11,31,3,3,10,9,63,1,5,15,9,31,6,4,9,10,20,4,3,11,15,33,,,,,
31/07/2010,8,5,5,14,12,29,4,4,10,10,59,3,5,16,10,31,5,4,11,13,20,5,3,13,16,32,,,,,
31/07/2010,9,14,5,15,12,31,9,4,12,10,60,5,5,22,11,30,16,4,12,14,21,11,3,18,18,30,,,,,
31/07/2010,10,26,5,18,13,33,21,4,10,10,61,13,5,21,12,30,24,4,10,13,21,19,3,21,19,31,,,,,
31/07/2010,11,37,5,19,14,33,41,4,12,10,62,29,5,24,12,32,35,4,12,13,21,40,3,21,19,30,,,,,
31/07/2010,12,50,5,16,14,34,54,4,10,10,62,51,5,33,13,34,56,4,15,14,22,58,3,23,20,31,,,,,
31/07/2010,13,69,5,15,14,36,67,4,9,10,62,75,5,25,14,36,76,4,17,14,22,77,3,28,21,33,,,,,
31/07/2010,14,77,5,16,14,37,69,5,10,10,60,99,5,15,14,36,107,4,17,14,23,92,3,24,21,33,,,,,
31/07/2010,15,76,5,12,13,38,68,5,7,9,61,82,5,14,13,38,120,4,13,12,24,89,3,20,20,34,,,,,
31/07/2010,16,65,5,9,12,38,59,5,7,8,60,74,5,13,12,39,95,4,9,10,25,70,3,17,19,35,,,,,
31/07/2010,17,45,5,10,11,38,39,5,7,7,58,46,5,12,10,39,63,4,6,9,25,58,3,16,18,33,,,,,
31/07/2010,18,35,5,11,10,39,33,5,10,7,58,26,5,19,11,40,42,4,10,8,25,45,3,15,16,32,,,,,
31/07/2010,19,35,5,14,9,38,40,5,8,7,53,20,5,27,11,39,45,4,11,8,24,40,3,13,15,28,,,,,
31/07/2010,20,26,5,16,9,38,26,5,7,7,52,15,5,25,11,40,28,4,17,8,23,30,3,25,16,28,,,,,
31/07/2010,21,14,5,14,9,37,14,5,9,7,52,8,5,23,11,39,15,4,16,9,23,22,3,25,16,27,,,,,
31/07/2010,22,10,5,15,9,38,13,5,9,7,51,2,5,22,11,38,14,4,13,9,23,11,3,21,17,27,,,,,
31/07/2010,23,16,5,11,9,38,10,5,8,6,51,2,5,16,12,38,15,4,11,9,23,5,3,16,17,27,,,,,
31/07/2010,24,15,5,11,9,39,10,5,8,7,51,1,5,16,12,39,8,4,11,9,23,8,3,15,17,26,,,,,
01/08/2010,1,8,5,12,9,40,12,5,7,7,51,5,5,13,12,39,7,4,10,10,23,10,3,13,17,26,,,,,
01/08/2010,2,5,5,13,8,41,4,5,10,6,51,5,5,11,11,39,7,4,10,10,23,8,3,12,17,26,,,,,
01/08/2010,3,4,4,10,8,42,3,5,10,6,50,1,5,13,10,38,6,4,9,10,23,4,3,11,18,27,,,,,
01/08/2010,4,5,4,10,8,41,3,5,10,6,50,1,4,12,9,38,10,4,8,10,23,3,3,10,17,26,,,,,
01/08/2010,5,3,4,10,8,40,2,5,8,6,50,0,4,12,9,38,9,4,8,9,23,3,2,10,16,26,,,,,
01/08/2010,6,1,4,9,8,40,3,5,9,6,50,1,4,12,8,38,6,4,8,9,23,3,2,10,16,26,,,,,
01/08/2010,7,1,4,10,9,39,3,4,9,8,49,1,4,12,9,38,5,4,8,10,24,4,2,10,17,26,,,,,
01/08/2010,8,5,5,10,9,38,5,5,8,9,49,4,4,15,10,37,8,4,10,11,24,5,2,14,18,28,,,,,
01/08/2010,9,14,5,10,10,38,14,6,9,9,48,9,4,16,11,37,15,4,13,11,23,12,2,20,20,28,,,,,
01/08/2010,10,23,7,14,11,38,19,8,10,9,48,24,4,21,12,36,28,4,13,11,23,25,3,20,21,28,,,,,
01/08/2010,11,39,8,13,12,37,37,10,11,10,48,35,4,23,12,35,40,5,12,11,23,43,3,20,20,28,,,,,
01/08/2010,12,55,8,12,12,36,59,12,9,9,48,64,4,21,12,35,64,5,16,11,23,64,3,25,20,28,,,,,
01/08/2010,13,66,9,10,12,36,77,12,6,9,48,88,4,14,12,34,85,5,13,11,23,75,3,19,20,28,,,,,
01/08/2010,14,90,9,7,12,35,88,12,5,8,47,100,5,15,12,34,110,5,11,11,23,94,4,18,20,28,,,,,
01/08/2010,15,93,9,7,11,35,76,12,4,7,45,95,5,8,10,34,126,5,9,10,22,99,4,18,19,26,,,,,
01/08/2010,16,82,9,6,10,35,55,12,3,6,44,81,5,8,9,34,123,5,8,9,21,86,4,18,17,27,,,,,
01/08/2010,17,64,9,6,9,34,48,12,3,5,41,59,5,9,8,34,90,5,7,8,21,65,4,17,15,27,,,,,
01/08/2010,18,45,9,6,8,33,35,12,4,5,40,42,5,12,7,33,62,5,7,7,22,49,4,14,15,26,,,,,
01/08/2010,19,30,9,8,8,33,30,12,6,4,40,25,5,8,7,34,36,5,8,7,23,29,4,12,14,27,,,,,
01/08/2010,20,22,9,15,8,33,25,12,7,4,40,16,5,10,6,34,21,5,9,6,23,24,4,11,14,28,,,,,
01/08/2010,21,15,9,10,8,33,25,12,6,5,40,15,5,10,6,35,17,5,12,6,23,25,4,13,13,28,,,,,
01/08/2010,22,16,9,9,7,33,19,12,7,5,40,17,5,10,5,34,17,5,10,6,23,20,4,15,14,27,,,,,
01/08/2010,23,19,9,7,7,32,20,12,7,5,41,17,5,9,5,33,16,5,9,6,23,14,4,14,13,28,,,,,
01/08/2010,24,25,9,7,7,32,19,12,4,5,41,15,5,8,5,33,15,5,7,6,23,16,4,12,13,29,,,,,
02/08/2010,1,20,9,9,7,31,21,12,3,5,40,19,5,5,5,33,20,5,6,5,23,13,4,10,12,29,,,,,
02/08/2010,2,17,9,7,6,31,19,12,3,4,40,18,5,6,5,33,16,5,7,5,23,15,3,8,11,29,,,,,
02/08/2010,3,22,9,9,6,30,17,12,3,4,40,12,5,7,5,33,13,5,8,5,22,13,3,10,10,29,,,,,
02/08/2010,4,22,9,10,6,31,19,12,3,3,39,10,5,10,4,33,13,5,8,4,23,11,3,9,9,29,,,,,
02/08/2010,5,21,9,11,6,31,9,12,8,3,39,7,5,12,5,32,13,5,8,4,23,10,3,11,9,29,,,,,
02/08/2010,6,11,9,13,6,30,4,12,11,4,40,2,5,14,5,33,9,5,10,4,23,5,3,16,9,29,,,,,
02/08/2010,7,3,8,14,7,30,4,12,11,5,43,1,5,16,7,32,4,5,11,5,22,3,3,14,10,30,,,,,
02/08/2010,8,9,8,13,7,30,11,11,10,6,43,3,5,16,8,32,6,5,12,6,22,6,3,16,12,30,,,,,
02/08/2010,9,17,8,11,8,29,22,9,8,6,43,10,5,15,9,31,15,5,10,7,23,15,3,17,14,29,,,,,
02/08/2010,10,24,6,11,8,28,30,6,7,7,43,20,4,17,9,31,24,5,10,7,23,23,3,19,15,29,,,,,
02/08/2010,11,36,5,10,9,27,39,5,7,8,44,34,4,15,10,29,32,5,12,8,23,38,3,19,17,28,,,,,
02/08/2010,12,50,5,11,10,27,46,3,5,8,45,47,4,19,11,28,50,5,12,9,22,55,2,20,8,30,,,,,
02/08/2010,13,74,4,13,10,26,55,3,7,8,44,74,4,15,11,26,70,5,14,10,21,74,2,25,9,29,,,,,
02/08/2010,14,85,3,12,10,26,62,2,6,7,46,85,3,14,11,24,96,4,13,10,21,91,2,27,8,30,,,,,
02/08/2010,15,85,3,8,10,27,53,2,10,7,47,75,3,10,9,23,119,4,12,9,21,103,2,21,7,31,,,,,
02/08/2010,16,60,3,7,10,28,45,2,7,6,49,64,3,14,8,22,103,4,10,9,21,75,2,19,6,31,,,,,
02/08/2010,17,47,3,7,9,28,41,2,6,6,53,52,3,16,8,22,89,4,9,8,21,68,2,18,5,32,,,,,
02/08/2010,18,33,3,9,9,29,23,2,6,6,57,26,3,13,8,23,45,4,8,8,21,34,2,15,13,33,,,,,
02/08/2010,19,16,3,10,9,29,19,2,6,6,58,3,3,15,9,23,23,4,12,8,23,20,2,17,13,33,,,,,
02/08/2010,20,14,3,9,9,30,19,2,6,7,60,5,3,13,8,25,5,4,13,8,22,27,2,15,13,32,,,,,
02/08/2010,21,13,3,8,8,31,19,2,6,7,62,6,3,10,8,25,8,4,11,8,22,10,2,13,13,33,,,,,
02/08/2010,22,14,3,8,8,31,17,2,6,7,62,9,3,8,8,26,8,4,9,8,22,22,2,10,12,33,,,,,
02/08/2010,23,16,3,8,8,31,16,2,5,6,62,10,3,8,7,26,9,4,8,7,22,33,2,9,12,33,,,,,
02/08/2010,24,16,3,6,7,31,20,2,4,6,62,11,3,8,7,26,10,4,9,7,22,12,2,8,11,33,,,,,
03/08/2010,1,19,3,8,7,30,23,2,3,5,62,17,3,5,6,26,12,4,6,7,22,14,2,6,10,32,,,,,
03/08/2010,2,20,3,6,6,31,22,2,2,4,62,21,3,5,6,25,13,4,5,6,23,18,2,4,9,32,,,,,
03/08/2010,3,17,2,7,6,30,19,2,1,3,61,15,3,6,5,24,15,4,6,5,23,18,2,5,8,32,,,,,
03/08/2010,4,15,2,7,6,30,17,2,2,3,61,12,3,7,5,24,10,4,6,4,23,15,2,6,6,32,,,,,
03/08/2010,5,9,2,9,5,30,11,2,6,3,61,9,3,12,4,24,9,4,8,4,22,9,2,10,5,32,,,,,
03/08/2010,6,6,3,11,6,31,6,2,9,4,62,1,3,12,5,24,4,4,10,4,22,4,2,13,5,31,,,,,
03/08/2010,7,5,3,11,6,31,5,2,9,5,61,2,3,13,6,24,2,4,11,5,22,3,2,14,7,31,,,,,
03/08/2010,8,5,3,10,7,30,9,2,8,7,62,4,3,14,7,24,2,4,11,6,23,6,2,13,9,32,,,,,
03/08/2010,9,11,3,12,8,28,15,2,8,8,63,8,3,17,8,24,11,4,11,7,23,11,2,14,11,33,,,,,
03/08/2010,10,19,3,10,8,30,21,2,6,9,64,15,3,20,10,24,17,4,10,8,23,20,2,14,13,33,,,,,
03/08/2010,11,32,3,10,10,31,29,2,7,10,64,29,3,22,11,24,24,4,13,9,23,33,2,17,14,33,,,,,
03/08/2010,12,45,3,12,10,31,40,2,6,10,63,42,3,21,12,25,42,4,11,9,23,50,2,18,15,31,,,,,
03/08/2010,13,60,3,10,10,29,47,2,7,10,63,67,3,17,12,25,69,4,13,10,24,65,2,22,16,30,,,,,
03/08/2010,14,61,3,10,10,29,49,2,7,9,63,60,3,9,11,26,87,4,12,10,24,86,2,20,15,30,,,,,
03/08/2010,15,61,3,8,10,28,40,2,9,8,63,53,3,9,10,26,84,4,8,10,24,77,2,14,14,29,,,,,
03/08/2010,16,45,3,8,9,29,36,2,6,7,64,43,3,10,9,26,60,4,6,9,23,52,2,16,13,29,,,,,
03/08/2010,17,34,3,9,9,29,26,2,6,7,63,24,3,10,8,26,35,4,9,8,23,41,2,12,12,29,,,,,
03/08/2010,18,23,3,10,9,29,31,2,8,7,69,20,3,12,8,26,33,4,7,7,22,38,2,14,12,31,,,,,
03/08/2010,19,22,3,9,9,29,29,2,9,7,69,15,2,11,7,25,20,4,10,6,21,25,2,12,11,32,,,,,
03/08/2010,20,24,3,9,9,29,23,2,9,7,68,11,2,13,7,25,17,4,13,8,21,25,2,14,12,32,,,,,
03/08/2010,21,21,3,10,8,29,19,2,8,8,68,10,2,12,7,23,11,4,13,7,21,12,2,15,12,31,,,,,
03/08/2010,22,15,3,10,8,29,16,2,7,7,68,11,2,12,7,23,12,4,13,6,21,13,2,12,12,32,,,,,
03/08/2010,23,16,3,10,8,29,15,2,6,7,68,12,2,11,7,23,13,4,12,6,21,13,2,11,12,32,,,,,
03/08/2010,24,22,3,10,8,30,25,2,6,6,68,15,2,8,6,23,12,4,9,6,21,14,2,10,11,32,,,,,
04/08/2010,1,25,3,9,7,30,24,2,2,6,69,20,2,6,6,24,14,4,7,5,21,12,2,12,10,33,,,,,
04/08/2010,2,25,3,7,7,30,23,2,3,5,68,21,2,5,5,25,15,4,8,4,21,19,2,8,9,33,,,,,
04/08/2010,3,25,3,10,6,30,22,2,3,4,68,21,2,6,5,27,17,4,6,4,22,19,2,8,8,33,,,,,
04/08/2010,4,23,3,10,6,30,17,2,3,3,68,17,2,7,4,20,18,4,5,3,21,16,2,10,7,33,,,,,
04/08/2010,5,21,2,10,6,30,17,2,7,3,68,3,2,12,4,20,16,4,5,2,21,9,2,10,6,33,,,,,
04/08/2010,6,9,2,13,6,29,9,2,9,3,68,1,2,15,5,20,13,4,8,2,21,5,2,14,6,33,,,,,
04/08/2010,7,5,2,12,7,29,9,2,10,5,67,1,3,15,6,20,7,4,9,1,21,5,2,13,7,33,,,,,
04/08/2010,8,12,2,12,7,29,11,2,9,5,64,4,3,14,8,20,11,4,9,3,20,6,2,14,9,32,,,,,
04/08/2010,9,17,2,10,8,29,21,2,7,6,63,6,3,17,9,20,16,4,6,3,20,10,2,15,10,32,,,,,
04/08/2010,10,20,2,10,9,28,28,2,5,3,63,15,3,15,10,21,22,4,7,1,19,22,2,16,12,32,,,,,
04/08/2010,11,27,2,9,9,28,32,2,4,4,63,29,3,16,11,21,30,4,12,5,18,32,2,19,13,32,,,,,
04/08/2010,12,34,2,7,9,28,37,2,3,4,62,42,3,16,12,21,46,4,11,6,18,49,2,19,15,33,,,,,
04/08/2010,13,39,2,7,10,28,40,2,2,4,62,53,3,10,13,21,65,4,10,7,17,66,2,17,15,33,,,,,
04/08/2010,14,47,2,7,10,28,42,2,6,3,60,55,3,8,8,20,70,4,9,7,17,75,2,17,15,33,,,,,
04/08/2010,15,46,2,8,9,28,50,2,6,2,60,57,3,8,7,21,74,4,7,6,17,84,2,19,14,33,,,,,
04/08/2010,16,39,2,7,9,28,42,2,7,1,59,45,3,9,7,22,64,4,8,6,17,83,2,17,13,33,,,,,
04/08/2010,17,33,2,8,8,28,32,2,5,1,61,27,3,11,7,22,37,4,7,6,18,69,2,11,12,33,,,,,
04/08/2010,18,24,2,9,8,28,31,2,6,8,56,20,3,11,7,22,23,4,9,5,18,50,2,13,12,32,,,,,
04/08/2010,19,20,2,10,8,28,24,2,5,8,56,15,3,11,7,22,15,4,10,5,18,34,2,15,12,32,,,,,
04/08/2010,20,15,2,9,8,28,25,2,6,7,58,4,3,14,8,23,11,4,12,6,18,28,2,16,13,33,,,,,
04/08/2010,21,12,2,10,8,29,22,2,6,8,57,6,3,14,8,23,10,4,12,6,20,20,2,15,14,33,,,,,
04/08/2010,22,17,2,9,8,29,15,2,7,7,57,5,3,12,8,23,11,4,12,6,19,8,2,14,15,34,,,,,
04/08/2010,23,20,2,10,7,29,16,2,7,7,56,5,3,12,8,23,15,4,8,6,18,4,2,12,15,34,,,,,
04/08/2010,24,20,2,9,7,29,17,2,4,6,56,10,3,10,8,23,18,3,7,5,18,12,2,12,14,34,,,,,
05/08/2010,1,18,2,9,7,28,18,2,3,5,55,5,3,10,7,23,16,3,7,5,18,12,2,10,14,33,,,,,
